VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,pickup_borough,pickup_zone,pickup_service_zone,dropoff_borough,dropoff_zone,dropoff_service_zone,trip_duration_minutes,pickup_year,pickup_month,pickup_day,pickup_hour,pickup_dayofweek,pickup_is_weekend,avg_speed_mph,cost_per_mile,tip_percentage,time_of_day,is_inter_borough,revenue_per_minute
1,2019-01-01 00:12:19,2019-01-01 00:16:59,1,1.1,1,N,239,151,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone,4.67,2019,1,1,0,1,0,14.13,6.18,0.0,Night,0,1.46
1,2019-01-01 00:20:49,2019-01-01 00:34:14,1,3.0,1,N,238,229,1,12.0,0.5,0.5,2.4,0.0,0.3,15.7,,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,13.42,2019,1,1,0,1,0,13.41,5.23,20.0,Night,0,1.17
1,2019-01-01 00:37:02,2019-01-01 00:38:18,1,0.2,1,N,229,233,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,1.27,2019,1,1,0,1,0,9.45,21.5,0.0,Night,0,3.39
1,2019-01-01 00:46:55,2019-01-01 01:05:55,1,2.6,1,N,229,186,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone,19.0,2019,1,1,0,1,0,8.21,5.5,0.0,Night,0,0.75
2,2019-01-01 00:31:51,2019-01-01 00:48:22,1,2.14,1,N,164,4,1,11.5,0.5,0.5,3.84,0.0,0.3,16.64,,Manhattan,Midtown South,Yellow Zone,Manhattan,Alphabet City,Yellow Zone,16.52,2019,1,1,0,1,0,7.77,7.78,33.39,Night,0,1.01
2,2019-01-01 00:53:40,2019-01-01 00:57:12,1,0.67,1,N,107,137,1,4.5,0.5,0.5,3.0,0.0,0.3,8.8,,Manhattan,Gramercy,Yellow Zone,Manhattan,Kips Bay,Yellow Zone,3.53,2019,1,1,0,1,0,11.39,13.13,66.67,Night,0,2.49
1,2019-01-01 00:23:33,2019-01-01 00:40:22,4,2.4,1,N,170,144,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,Manhattan,Murray Hill,Yellow Zone,Manhattan,Little Italy/NoLiTa,Yellow Zone,16.82,2019,1,1,0,1,0,8.56,5.75,0.0,Night,0,0.82
1,2019-01-01 00:42:28,2019-01-01 00:52:37,4,1.2,1,N,144,249,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,West Village,Yellow Zone,10.15,2019,1,1,0,1,0,7.09,9.3,23.25,Night,0,1.1
1,2019-01-01 00:55:05,2019-01-01 01:12:45,2,3.5,1,N,125,25,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,,Manhattan,Hudson Sq,Yellow Zone,Brooklyn,Boerum Hill,Boro Zone,17.67,2019,1,1,0,1,0,11.88,5.59,21.73,Night,1,1.11
2,2019-01-01 00:17:34,2019-01-01 00:22:37,1,1.33,1,N,239,142,1,6.0,0.5,0.5,3.65,0.0,0.3,10.95,,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,5.05,2019,1,1,0,1,0,15.8,8.23,60.83,Night,0,2.17
2,2019-01-01 00:26:02,2019-01-01 00:27:32,1,0.68,1,N,143,143,1,4.0,0.5,0.5,1.59,0.0,0.3,6.89,,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,1.5,2019,1,1,0,1,0,27.2,10.13,39.75,Night,0,4.59
2,2019-01-01 00:30:41,2019-01-01 00:33:38,1,0.9,1,N,239,50,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Clinton West,Yellow Zone,2.95,2019,1,1,0,1,0,18.31,8.4,25.2,Night,0,2.56
2,2019-01-01 00:35:12,2019-01-01 00:45:23,2,2.12,1,N,143,151,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone,10.18,2019,1,1,0,1,0,12.5,6.4,22.6,Night,0,1.33
2,2019-01-01 00:51:50,2019-01-01 00:59:12,1,1.74,1,N,238,143,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,7.37,2019,1,1,0,1,0,14.17,5.34,0.0,Night,0,1.26
1,2019-01-01 00:13:25,2019-01-01 00:25:36,1,1.9,1,N,148,170,1,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,Manhattan,Lower East Side,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,12.18,2019,1,1,0,1,0,9.36,5.95,0.0,Night,0,0.93
2,2019-01-01 00:29:32,2019-01-01 00:43:46,1,3.51,1,N,170,232,1,13.5,0.5,0.5,2.0,0.0,0.3,16.8,,Manhattan,Murray Hill,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone,14.23,2019,1,1,0,1,0,14.8,4.79,14.81,Night,0,1.18
2,2019-01-01 00:48:05,2019-01-01 01:06:18,1,4.07,1,N,148,37,1,16.0,0.5,0.5,4.32,0.0,0.3,21.62,,Manhattan,Lower East Side,Yellow Zone,Brooklyn,Bushwick South,Boro Zone,18.22,2019,1,1,0,1,0,13.4,5.31,27.0,Night,1,1.19
1,2019-01-01 00:02:08,2019-01-01 00:09:19,3,1.0,1,N,37,36,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,,Brooklyn,Bushwick South,Boro Zone,Brooklyn,Bushwick North,Boro Zone,7.18,2019,1,1,0,1,0,8.36,7.3,0.0,Night,0,1.02
1,2019-01-01 00:18:45,2019-01-01 00:38:04,1,4.4,1,N,37,107,1,17.0,0.0,0.5,3.55,0.0,0.3,21.35,,Brooklyn,Bushwick South,Boro Zone,Manhattan,Gramercy,Yellow Zone,19.32,2019,1,1,0,1,0,13.66,4.85,20.88,Night,1,1.11
1,2019-01-01 00:46:11,2019-01-01 00:52:21,1,1.3,1,N,107,233,1,6.5,0.0,0.5,1.8,0.0,0.3,9.1,,Manhattan,Gramercy,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,6.17,2019,1,1,0,1,0,12.64,7.0,27.69,Night,0,1.47
2,2019-01-01 00:07:12,2019-01-01 00:14:19,1,1.62,1,N,114,232,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone,7.12,2019,1,1,0,1,0,13.65,6.52,23.47,Night,0,1.48
2,2019-01-01 00:21:18,2019-01-01 00:29:58,1,4.26,1,N,87,170,1,13.5,0.5,0.5,2.5,0.0,0.3,17.3,,Manhattan,Financial District North,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,8.67,2019,1,1,0,1,0,29.48,4.06,18.52,Night,0,2.0
2,2019-01-01 00:39:06,2019-01-01 00:52:53,1,1.14,1,N,234,170,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,,Manhattan,Union Sq,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,13.78,2019,1,1,0,1,0,4.96,11.37,22.74,Night,0,0.94
2,2019-01-01 00:34:27,2019-01-01 00:50:36,2,1.88,1,N,232,234,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,,Manhattan,Two Bridges/Seward Park,Yellow Zone,Manhattan,Union Sq,Yellow Zone,16.15,2019,1,1,0,1,0,6.98,8.17,22.26,Night,0,0.95
2,2019-01-01 00:51:55,2019-01-01 01:08:23,1,2.28,1,N,234,48,1,12.0,0.5,0.5,2.0,0.0,0.3,15.3,,Manhattan,Union Sq,Yellow Zone,Manhattan,Clinton East,Yellow Zone,16.47,2019,1,1,0,1,0,8.31,6.71,16.67,Night,0,0.93
2,2019-01-01 00:10:19,2019-01-01 00:13:18,2,0.96,1,N,141,141,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,2.98,2019,1,1,0,1,0,19.33,6.56,0.0,Night,0,2.11
2,2019-01-01 00:17:39,2019-01-01 00:20:53,2,0.85,1,N,229,141,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,3.23,2019,1,1,0,1,0,15.79,7.41,0.0,Night,0,1.95
2,2019-01-01 00:21:42,2019-01-01 00:26:08,2,0.67,1,N,140,140,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,4.43,2019,1,1,0,1,0,9.07,10.9,20.0,Night,0,1.65
2,2019-01-01 00:28:17,2019-01-01 00:33:26,2,1.35,1,N,140,263,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,5.15,2019,1,1,0,1,0,15.73,5.41,0.0,Night,0,1.42
2,2019-01-01 00:35:48,2019-01-01 00:54:56,2,8.26,1,N,263,33,1,24.5,0.5,0.5,6.45,0.0,0.3,32.25,,Manhattan,Yorkville West,Yellow Zone,Brooklyn,Brooklyn Heights,Boro Zone,19.13,2019,1,1,0,1,0,25.91,3.9,26.33,Night,1,1.69
2,2019-01-01 00:17:46,2019-01-01 00:41:11,2,4.41,1,N,158,255,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76,,Manhattan,Meatpacking/West Village West,Yellow Zone,Brooklyn,Williamsburg (North Side),Boro Zone,23.42,2019,1,1,0,1,0,11.3,5.39,21.41,Night,1,1.01
2,2019-01-01 00:42:47,2019-01-01 00:56:39,2,2.51,1,N,255,36,1,11.0,0.5,0.5,3.08,0.0,0.3,15.38,,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Bushwick North,Boro Zone,13.87,2019,1,1,0,1,0,10.86,6.13,28.0,Night,0,1.11
2,2019-01-01 00:32:21,2019-01-01 00:51:08,1,1.72,1,N,161,186,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,Manhattan,Midtown Center,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone,18.78,2019,1,1,0,1,0,5.5,8.02,0.0,Night,0,0.73
2,2019-01-01 00:11:41,2019-01-01 00:17:45,1,1.08,1,N,239,142,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,6.07,2019,1,1,0,1,0,10.68,8.11,24.33,Night,0,1.44
2,2019-01-01 00:21:19,2019-01-01 00:42:34,1,5.7,1,N,142,7,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,,Manhattan,Lincoln Square East,Yellow Zone,Queens,Astoria,Boro Zone,21.25,2019,1,1,0,1,0,16.09,3.74,0.0,Night,1,1.0
2,2019-01-01 00:54:02,2019-01-01 00:58:58,1,1.06,1,N,237,162,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Midtown East,Yellow Zone,4.93,2019,1,1,0,1,0,12.9,6.42,0.0,Night,0,1.38
2,2019-01-01 01:00:10,2019-01-01 01:19:56,1,4.27,1,N,162,148,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,,Manhattan,Midtown East,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,19.77,2019,1,1,1,1,0,12.96,4.29,0.0,Night,0,0.93
2,2019-01-01 00:29:55,2019-01-01 00:51:23,2,3.65,1,N,113,141,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,21.47,2019,1,1,0,1,0,10.2,4.74,0.0,Night,0,0.81
2,2019-01-01 00:12:14,2019-01-01 00:16:48,1,1.15,1,N,237,262,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,4.57,2019,1,1,0,1,0,15.1,5.91,0.0,Night,0,1.49
2,2019-01-01 00:23:44,2019-01-01 00:28:43,2,1.12,1,N,236,141,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12,,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,4.98,2019,1,1,0,1,0,13.49,8.14,30.33,Night,0,1.83
2,2019-01-01 00:33:08,2019-01-01 00:38:44,1,1.34,1,N,141,263,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,5.6,2019,1,1,0,1,0,14.36,7.28,30.0,Night,0,1.74
2,2019-01-01 00:45:20,2019-01-01 00:51:26,1,2.16,1,N,236,74,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,Manhattan,Upper East Side North,Yellow Zone,Manhattan,East Harlem North,Boro Zone,6.1,2019,1,1,0,1,0,21.25,4.89,23.47,Night,0,1.73
2,2019-01-01 00:22:29,2019-01-01 00:23:59,6,0.54,1,N,75,263,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,Manhattan,East Harlem South,Boro Zone,Manhattan,Yorkville West,Yellow Zone,1.5,2019,1,1,0,1,0,21.6,8.89,0.0,Night,0,3.2
2,2019-01-01 00:25:03,2019-01-01 00:38:54,6,3.24,1,N,263,48,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,Manhattan,Yorkville West,Yellow Zone,Manhattan,Clinton East,Yellow Zone,13.85,2019,1,1,0,1,0,14.04,4.41,0.0,Night,0,1.03
2,2019-01-01 00:41:21,2019-01-01 00:46:29,6,1.35,1,N,48,239,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,Manhattan,Clinton East,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,5.13,2019,1,1,0,1,0,15.79,5.41,0.0,Night,0,1.42
2,2019-01-01 00:21:31,2019-01-01 00:38:08,4,1.9,1,N,79,233,1,11.5,0.5,0.5,3.2,0.0,0.3,16.0,,Manhattan,East Village,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,16.62,2019,1,1,0,1,0,6.86,8.42,27.83,Night,0,0.96
2,2019-01-01 00:40:26,2019-01-01 00:57:44,3,4.61,1,N,170,151,1,16.0,0.5,0.5,3.0,0.0,0.3,20.3,,Manhattan,Murray Hill,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone,17.3,2019,1,1,0,1,0,15.99,4.4,18.75,Night,0,1.17
2,2019-01-01 00:03:09,2019-01-01 00:31:39,1,4.12,1,N,141,68,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,28.5,2019,1,1,0,1,0,8.67,5.17,0.0,Night,0,0.75
2,2019-01-01 00:33:44,2019-01-01 00:48:11,1,1.66,1,N,100,163,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,,Manhattan,Garment District,Yellow Zone,Manhattan,Midtown North,Yellow Zone,14.45,2019,1,1,0,1,0,6.89,8.17,22.6,Night,0,0.94
1,2019-01-01 00:37:54,2019-01-01 00:44:54,1,0.6,1,N,164,170,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,,Manhattan,Midtown South,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,7.0,2019,1,1,0,1,0,5.14,13.83,16.67,Night,0,1.19
1,2019-01-01 00:49:25,2019-01-01 01:08:52,3,4.0,1,N,162,151,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,,Manhattan,Midtown East,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone,19.45,2019,1,1,0,1,0,12.34,4.32,0.0,Night,0,0.89
1,2019-01-01 00:22:53,2019-01-01 00:34:17,2,3.0,1,N,142,166,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Morningside Heights,Boro Zone,11.4,2019,1,1,0,1,0,15.79,4.27,0.0,Night,0,1.12
1,2019-01-01 00:40:07,2019-01-01 01:11:31,3,6.8,1,N,24,107,1,26.0,0.5,0.5,6.8,0.0,0.3,34.1,,Manhattan,Bloomingdale,Yellow Zone,Manhattan,Gramercy,Yellow Zone,31.4,2019,1,1,0,1,0,12.99,5.01,26.15,Night,0,1.09
2,2019-01-01 00:30:47,2019-01-01 00:35:50,1,0.64,1,N,107,79,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,,Manhattan,Gramercy,Yellow Zone,Manhattan,East Village,Yellow Zone,5.05,2019,1,1,0,1,0,7.6,11.41,20.0,Night,0,1.45
2,2019-01-01 00:47:37,2019-01-01 01:00:25,1,1.12,1,N,234,161,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,Manhattan,Union Sq,Yellow Zone,Manhattan,Midtown Center,Yellow Zone,12.8,2019,1,1,0,1,0,5.25,9.2,0.0,Night,0,0.8
2,2019-01-01 00:10:07,2019-01-01 00:20:30,2,2.26,1,N,239,263,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,10.38,2019,1,1,0,1,0,13.06,5.0,0.0,Night,0,1.09
2,2019-01-01 00:23:08,2019-01-01 00:28:16,1,2.11,1,N,263,233,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,Manhattan,Yorkville West,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,5.13,2019,1,1,0,1,0,24.68,5.0,23.47,Night,0,2.06
2,2019-01-01 00:33:14,2019-01-01 00:52:19,6,9.03,1,N,162,127,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,,Manhattan,Midtown East,Yellow Zone,Manhattan,Inwood,Boro Zone,19.08,2019,1,1,0,1,0,28.4,3.76,20.96,Night,0,1.78
2,2019-01-01 00:33:49,2019-01-01 00:42:39,1,2.07,1,N,170,141,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,,Manhattan,Murray Hill,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,8.83,2019,1,1,0,1,0,14.07,5.68,23.06,Night,0,1.33
2,2019-01-01 00:45:41,2019-01-01 00:48:45,1,0.96,1,N,263,263,1,5.0,0.5,0.5,1.1,0.0,0.3,7.4,,Manhattan,Yorkville West,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,3.07,2019,1,1,0,1,0,18.76,7.71,22.0,Night,0,2.41
2,2019-01-01 00:49:54,2019-01-01 00:54:45,1,0.75,1,N,263,263,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,,Manhattan,Yorkville West,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,4.85,2019,1,1,0,1,0,9.28,10.08,25.2,Night,0,1.56
2,2019-01-01 01:00:03,2019-01-01 01:04:07,1,0.75,1,N,263,141,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,Manhattan,Yorkville West,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,4.07,2019,1,1,1,1,0,11.06,8.4,0.0,Night,0,1.55
1,2019-01-01 00:06:51,2019-01-01 00:09:13,1,0.3,1,N,107,107,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,Manhattan,Gramercy,Yellow Zone,Manhattan,Gramercy,Yellow Zone,2.37,2019,1,1,0,1,0,7.59,16.0,0.0,Night,0,2.03
1,2019-01-01 00:31:23,2019-01-01 00:47:42,3,2.2,1,N,161,140,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,Manhattan,Midtown Center,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,16.32,2019,1,1,0,1,0,8.09,6.05,0.0,Night,0,0.81
1,2019-01-01 00:53:56,2019-01-01 00:59:08,1,0.9,1,N,141,229,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,5.2,2019,1,1,0,1,0,10.38,7.56,0.0,Night,0,1.31
1,2019-01-01 00:13:23,2019-01-01 00:34:15,2,2.5,1,N,234,237,1,14.0,0.5,0.5,0.0,0.0,0.3,15.3,,Manhattan,Union Sq,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,20.87,2019,1,1,0,1,0,7.19,6.12,0.0,Night,0,0.73
1,2019-01-01 00:40:02,2019-01-01 00:46:53,2,1.5,1,N,237,142,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,6.85,2019,1,1,0,1,0,13.14,5.53,0.0,Night,0,1.21
1,2019-01-01 00:49:57,2019-01-01 00:56:19,1,0.9,1,N,142,239,1,6.5,0.5,0.5,2.3,0.0,0.3,10.1,,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,6.37,2019,1,1,0,1,0,8.48,11.22,35.38,Night,0,1.59
2,2019-01-01 00:02:11,2019-01-01 00:09:11,2,0.74,1,N,113,107,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Gramercy,Yellow Zone,7.0,2019,1,1,0,1,0,6.34,11.84,24.33,Night,0,1.25
2,2019-01-01 00:16:20,2019-01-01 00:25:05,1,0.65,1,N,107,164,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,,Manhattan,Gramercy,Yellow Zone,Manhattan,Midtown South,Yellow Zone,8.75,2019,1,1,0,1,0,4.46,15.32,23.71,Night,0,1.14
2,2019-01-01 00:30:37,2019-01-01 00:34:10,2,0.43,1,N,164,234,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3,,Manhattan,Midtown South,Yellow Zone,Manhattan,Union Sq,Yellow Zone,3.55,2019,1,1,0,1,0,7.27,14.65,25.0,Night,0,1.77
2,2019-01-01 00:45:24,2019-01-01 01:05:09,2,2.68,1,N,234,163,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,,Manhattan,Union Sq,Yellow Zone,Manhattan,Midtown North,Yellow Zone,19.75,2019,1,1,0,1,0,8.14,6.85,21.86,Night,0,0.93
2,2019-01-01 00:07:21,2019-01-01 00:22:26,4,2.41,1,N,158,48,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Clinton East,Yellow Zone,15.08,2019,1,1,0,1,0,9.59,5.73,0.0,Night,0,0.92
2,2019-01-01 00:29:36,2019-01-01 00:56:54,3,4.54,1,N,48,233,1,19.5,0.5,0.5,5.2,0.0,0.3,26.0,,Manhattan,Clinton East,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,27.3,2019,1,1,0,1,0,9.98,5.73,26.67,Night,0,0.95
2,2019-01-01 00:05:37,2019-01-01 00:14:48,5,1.75,1,N,137,4,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,,Manhattan,Kips Bay,Yellow Zone,Manhattan,Alphabet City,Yellow Zone,9.18,2019,1,1,0,1,0,11.44,6.17,11.76,Night,0,1.18
2,2019-01-01 00:21:41,2019-01-01 00:30:59,6,2.23,1,N,79,162,1,9.0,0.5,0.5,1.54,0.0,0.3,11.84,,Manhattan,East Village,Yellow Zone,Manhattan,Midtown East,Yellow Zone,9.3,2019,1,1,0,1,0,14.39,5.31,17.11,Night,0,1.27
2,2019-01-01 00:33:56,2019-01-01 00:38:14,5,1.06,1,N,233,107,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Gramercy,Yellow Zone,4.3,2019,1,1,0,1,0,14.79,6.89,20.0,Night,0,1.7
2,2019-01-01 00:40:33,2019-01-01 00:46:59,5,1.11,1,N,107,79,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,,Manhattan,Gramercy,Yellow Zone,Manhattan,East Village,Yellow Zone,6.43,2019,1,1,0,1,0,10.36,8.43,24.0,Night,0,1.46
2,2019-01-01 00:36:57,2019-01-01 00:48:01,2,2.05,1,N,249,231,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,Manhattan,West Village,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone,11.07,2019,1,1,0,1,0,11.11,5.27,0.0,Night,0,0.98
2,2019-01-01 00:51:58,2019-01-01 01:15:59,2,3.53,1,N,231,233,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,,Manhattan,TriBeCa/Civic Center,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,24.02,2019,1,1,0,1,0,8.82,6.05,21.58,Night,0,0.89
2,2019-01-01 00:35:19,2019-01-01 01:04:29,3,19.14,1,N,132,66,1,51.0,0.5,0.5,7.0,0.0,0.3,59.3,,Queens,JFK Airport,Airports,Brooklyn,DUMBO/Vinegar Hill,Boro Zone,29.17,2019,1,1,0,1,0,39.37,3.1,13.73,Night,1,2.03
1,2019-01-01 00:01:11,2019-01-01 00:03:09,1,0.1,5,N,236,43,1,8.0,0.0,0.0,0.0,0.0,0.3,8.3,,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Central Park,Yellow Zone,1.97,2019,1,1,0,1,0,3.05,83.0,0.0,Night,0,4.21
1,2019-01-01 00:19:44,2019-01-01 00:24:23,1,1.3,1,N,142,239,1,6.0,0.5,0.5,2.15,0.0,0.3,9.45,,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,4.65,2019,1,1,0,1,0,16.77,7.27,35.83,Night,0,2.03
1,2019-01-01 00:25:53,2019-01-01 00:29:38,1,1.2,1,N,239,151,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone,3.75,2019,1,1,0,1,0,19.2,6.5,18.18,Night,0,2.08
1,2019-01-01 00:31:48,2019-01-01 00:38:11,1,1.7,1,N,238,166,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Morningside Heights,Boro Zone,6.38,2019,1,1,0,1,0,15.99,5.85,23.57,Night,0,1.56
1,2019-01-01 00:49:17,2019-01-01 00:58:05,1,1.5,1,N,239,263,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3,,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,8.8,2019,1,1,0,1,0,10.23,6.87,12.5,Night,0,1.17
2,2019-01-01 00:11:50,2019-01-01 00:22:22,1,1.63,1,N,79,90,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,,Manhattan,East Village,Yellow Zone,Manhattan,Flatiron,Yellow Zone,10.53,2019,1,1,0,1,0,9.29,6.63,11.76,Night,0,1.03
2,2019-01-01 00:24:24,2019-01-01 00:42:52,1,2.27,1,N,90,232,1,13.0,0.5,0.5,3.0,0.0,0.3,17.3,,Manhattan,Flatiron,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone,18.47,2019,1,1,0,1,0,7.37,7.62,23.08,Night,0,0.94
